resolution,emotions,people,tries,time
8,9,33,4,39.2158616
8,9,34,4,42.2720279
8,9,35,4,44.1785767
8,9,36,4,49.3693757
8,9,4,30,21.5792916
8,9,5,30,23.7969988
8,9,6,30,35.9817453
8,9,7,30,36.9871208
8,9,8,30,40.7903919
8,9,9,30,46.0476526
9,10,10,30,92.2741558
9,10,11,6,18.9944811
9,10,12,6,21.373008
9,10,13,6,26.7019049
9,10,14,6,26.8452332
9,10,15,6,29.0308087
9,10,16,6,31.8249269
9,10,17,6,34.7821331
9,10,18,6,37.9384739
9,10,19,6,41.4583398
9,10,2,30,34.6345082
9,10,20,6,43.4902605
9,10,21,6,47.7277943
9,10,22,6,51.4954749
9,10,23,6,54.0147911
9,10,24,6,58.3629615
9,10,25,6,64.0072353
9,10,26,4,46.3651923
9,10,27,4,47.3087037
9,10,28,4,49.7510135
9,10,29,4,56.0391724
9,10,3,30,25.9795352
9,10,30,4,55.1277143
9,10,31,4,60.8015742
9,10,32,4,64.1962819
9,10,33,2,33.1802645
9,10,34,2,35.373366
9,10,35,2,36.4712049
9,10,36,2,37.2490008
9,10,37,2,42.3131082
9,10,38,2,43.2281812
9,10,39,2,48.7376431
9,10,4,30,32.7935847
9,10,40,2,47.3634294
9,10,41,2,50.3304794
9,10,42,2,88.8908702
9,10,5,30,41.2851271
9,10,6,30,55.5733779
9,10,7,30,54.4998087
9,10,8,30,64.6330975
9,10,9,30,73.6234371
9,11,10,30,96.3058847
9,11,11,6,21.5335326
9,11,12,6,24.213464
9,11,13,6,27.1043758
9,11,14,6,30.3091775
9,11,15,6,32.5494857
9,11,16,6,35.9348256
9,11,17,6,39.2380052
9,11,18,6,43.4066212
9,11,19,6,46.1052319
9,11,2,30,38.3684522
9,11,20,6,50.4691299
9,11,21,6,54.5639053
9,11,22,6,57.0311102
9,11,23,6,61.3709489
9,11,24,6,66.2891099
9,11,25,6,74.7797594
9,11,26,4,50.7874988
9,11,27,4,52.1036281
9,11,28,4,57.685033
9,11,29,4,62.5642499
9,11,3,30,37.0829235
9,11,30,4,66.6357626
9,11,31,4,67.9509117
9,11,32,4,69.1889658
9,11,33,2,36.5999124
9,11,34,2,40.1341493
9,11,35,2,42.0600511
9,11,36,2,43.6124946
9,11,37,2,47.4447115
9,11,38,2,51.1998626
9,11,39,2,53.4082078
9,11,4,30,36.076858
9,11,40,2,55.8292722
9,11,41,2,58.0903165
9,11,42,2,73.5258477
9,11,43,2,82.191733
9,11,44,2,1268.7039238
9,11,45,2,1815.4698852
9,11,46,2,1954.4925001
9,11,47,2,10896.1421186
9,11,5,30,43.1648232
9,11,6,30,52.5265472
9,11,7,30,70.7664477
9,11,8,30,73.1221879
9,11,9,30,83.9577593
9,12,10,30,107.9824675
9,12,11,6,28.6933911
9,12,12,6,27.3023106
9,12,13,6,30.15122
9,12,14,6,33.0474851
9,12,15,6,41.5113287
9,12,16,6,40.0487978
9,12,17,6,43.98807
9,12,18,6,51.6063376
9,12,19,6,52.5926347
9,12,2,30,51.8965579
9,12,20,6,55.7520245
9,12,21,6,60.2548415
9,12,22,6,62.5280382
9,12,23,6,80.5731306
9,12,24,6,73.6115911
9,12,25,6,77.4301162
9,12,26,4,55.3338543
9,12,27,4,60.7247402
9,12,28,4,64.5569341
9,12,29,4,70.0345494
9,12,3,30,33.0460924
9,12,30,4,69.9793565
9,12,31,4,75.4640683
9,12,32,4,76.7309714
9,12,33,2,40.5760126
9,12,34,2,41.7890617
9,12,35,2,46.8456848
9,12,36,2,46.2396498
9,12,37,2,52.5082703
9,12,38,2,56.7569567
9,12,39,2,58.8904644
9,12,4,30,42.9974368
9,12,40,2,58.7016097
9,12,41,2,87.3063374
9,12,42,2,69.3020745
9,12,43,2,615.2089266
9,12,44,2,1542.6565383
9,12,45,2,1723.5149588
9,12,46,2,2144.684016
9,12,47,2,2304.3492044
9,12,5,30,51.932356
9,12,6,30,59.4721746
9,12,7,30,70.3440705
9,12,8,30,81.4628167
9,12,9,30,99.2761181
9,13,10,30,123.1872572
9,13,11,6,27.0686284
9,13,12,6,30.1696761
9,13,13,6,33.7704135
9,13,14,6,37.5782097
9,13,15,6,41.1605001
9,13,16,6,44.2530391
9,13,17,6,50.4560317
9,13,18,6,51.7787725
9,13,19,6,57.9007816
9,13,2,30,60.4743043
9,13,20,6,62.3723397
9,13,21,6,65.1199636
9,13,22,6,70.9334004
9,13,23,6,75.895048
9,13,24,6,79.5122837
9,13,25,6,84.7714092
9,13,26,4,63.051961
9,13,27,4,70.1378559
9,13,28,4,71.4979672
9,13,29,4,72.2007523
9,13,3,30,36.3803615
9,13,30,4,80.7426449
9,13,31,4,84.0738566
9,13,32,4,85.8787345
9,13,33,2,43.8961884
9,13,34,2,46.7448619
9,13,35,2,50.391908
9,13,36,2,53.0115685
9,13,37,2,54.1150458
9,13,38,2,58.7661822
9,13,39,2,65.0286185
9,13,4,30,47.1118461
9,13,40,2,65.4071627
9,13,41,2,68.9998222
9,13,42,2,105.1360467
9,13,43,2,470.3286134
9,13,44,2,1728.0313903
9,13,45,2,1942.9389582
9,13,46,2,2243.3588656
9,13,47,2,2866.8521938
9,13,5,30,55.0117795
9,13,6,30,65.971032
9,13,7,30,79.655255
9,13,8,30,91.8225871
9,13,9,30,105.4672276
9,14,10,2,9.562978
9,14,11,2,10.1192821
9,14,12,2,11.2375291
9,14,13,2,12.6788484
9,14,14,2,13.717281
9,14,15,2,14.9654858
9,14,16,2,16.6795589
9,14,17,2,18.2556947
9,14,18,2,19.7675627
9,14,19,2,21.4461982
9,14,2,2,2.2074599
9,14,20,2,23.286975
9,14,21,2,35.3033625
9,14,22,2,37.5525874
9,14,23,2,39.8539931
9,14,24,2,51.5890474
9,14,25,2,62.0409056
9,14,26,2,33.0641082
9,14,27,2,35.6075235
9,14,28,2,37.5862085
9,14,29,2,40.6975232
9,14,3,2,2.8241909
9,14,30,2,43.0072684
9,14,31,2,44.7201642
9,14,32,2,47.1134522
9,14,33,2,49.4143942
9,14,34,2,51.2958167
9,14,35,2,55.6550147
9,14,36,2,58.1305741
9,14,37,2,60.3849515
9,14,38,2,65.6470045
9,14,39,2,69.7292056
9,14,4,2,3.6825312
9,14,40,2,71.6836939
9,14,41,2,76.759594
9,14,42,2,79.1833317
9,14,43,2,158.1390128
9,14,44,2,1772.7316893
9,14,45,2,2047.082591
9,14,46,2,2612.6381017
9,14,47,2,3129.986956
9,14,5,2,4.3988394
9,14,6,2,5.2443493
9,14,7,2,6.134982
9,14,8,2,7.2841031
9,14,9,2,8.3298347
9,2,10,10,3.8751712
9,2,2,30,2.8010838
9,2,3,22,4.3787013
9,2,4,22,2.5442788
9,2,5,22,3.0533985
9,2,6,10,2.027836
9,2,7,10,2.2084257
9,2,8,10,2.6830851
9,2,9,10,3.1970786
9,3,10,10,6.4348305
9,3,2,30,5.7625281
9,3,3,22,7.1952399
9,3,4,22,4.5031796
9,3,5,22,5.2919541
9,3,6,10,3.218288
9,3,7,10,3.8634672
9,3,8,10,4.4584128
9,3,9,10,6.1356781
9,4,10,10,8.8956221
9,4,2,30,8.2015297
9,4,3,30,12.3094949
9,4,4,30,8.6919025
9,4,5,22,7.5097422
9,4,6,10,4.3183705
9,4,7,10,5.2778511
9,4,8,10,6.3408382
9,4,9,10,9.9994745
9,5,10,30,35.7101598
9,5,11,6,8.6091628
9,5,12,6,9.2191769
9,5,13,6,10.2452049
9,5,14,6,12.8448763
9,5,15,6,11.9882717
9,5,2,30,11.2305355
9,5,3,30,16.6467959
9,5,4,30,13.775062
9,5,5,30,14.0475533
9,5,6,30,17.7359418
9,5,7,30,21.431597
9,5,8,30,27.1546553
9,5,9,30,31.7683812
9,6,10,30,42.8244609
9,6,11,6,9.6563778
9,6,12,6,10.9221882
9,6,13,6,12.0957936
9,6,14,6,13.5059059
9,6,15,6,15.1395945
9,6,16,6,16.7734467
9,6,2,30,16.5247927
9,6,3,30,20.918819
9,6,4,30,19.3602286
9,6,5,30,17.674716
9,6,6,30,22.2238169
9,6,7,30,26.8228931
9,6,8,30,32.0883289
9,6,9,30,37.2451344
9,7,10,30,52.5280223
9,7,11,6,12.9989063
9,7,12,6,13.2438318
9,7,13,6,14.7778943
9,7,14,6,16.5968938
9,7,15,6,19.3682413
9,7,16,6,20.5672001
9,7,17,6,21.9006483
9,7,18,6,27.5222156
9,7,19,6,26.2450002
9,7,2,30,17.4862068
9,7,3,30,25.0041985
9,7,4,30,19.7387305
9,7,5,30,26.9499251
9,7,6,30,27.8797172
9,7,7,30,33.3251777
9,7,8,30,39.3359558
9,7,9,30,46.0231299
9,8,10,30,61.4620619
9,8,11,6,13.9647269
9,8,12,6,15.6158532
9,8,13,6,17.8417596
9,8,14,6,19.7686129
9,8,15,6,21.6383272
9,8,16,6,24.1962407
9,8,17,6,26.0967982
9,8,18,6,28.00161
9,8,19,6,30.8254006
9,8,2,30,21.5536015
9,8,20,6,33.8117079
9,8,21,6,36.4687668
9,8,22,6,38.4709041
9,8,23,6,41.6387469
9,8,24,6,45.2614475
9,8,25,6,47.2484587
9,8,26,4,33.7580019
9,8,27,4,36.7146547
9,8,28,4,42.7614647
9,8,29,4,44.4272024
9,8,3,30,16.6882069
9,8,30,4,46.7623717
9,8,4,30,22.7053998
9,8,5,30,28.6926771
9,8,6,30,32.997343
9,8,7,30,39.895669
9,8,8,30,46.111502
9,8,9,30,53.4813204
9,9,10,30,73.076738
9,9,11,6,16.4348556
9,9,12,6,18.7622626
9,9,13,6,21.0095005
9,9,14,6,23.1397971
9,9,15,6,25.1446533
9,9,16,6,28.0120459
9,9,17,6,30.2074035
9,9,18,6,33.4441142
9,9,19,6,39.0298138
9,9,2,30,28.7348482
9,9,20,6,40.2357972
9,9,21,6,41.4831546
9,9,22,6,46.8495436
9,9,23,6,48.9891088
9,9,24,6,51.4427909
9,9,25,6,53.9773797
9,9,26,4,38.6897986
9,9,27,4,42.0308499
9,9,28,4,46.0232907
9,9,29,4,48.9284119
9,9,3,30,21.8328811
9,9,30,4,50.8498538
9,9,31,4,53.2022172
9,9,32,4,56.4872993
9,9,33,2,28.4612923
9,9,34,2,29.1517688
9,9,35,2,34.1057386
9,9,36,2,34.612233
9,9,4,30,29.1291354
9,9,5,30,32.2887192
9,9,6,30,46.0825159
9,9,7,30,50.9245412
9,9,8,30,58.6738722
9,9,9,30,63.1242315
